[2025-10-28 10:32:57] ,1,78.15,434.12,9.211,39.264,460.023,59.381,

[2025-10-28 10:32:59] ,1,78.15,434.12,9.211,39.264,460.023,59.381,

[2025-10-28 10:33:17] ,1,78.15,434.12,9.211,39.264,460.023,59.381,

[2025-10-28 10:36:21] ,1,78.15,434.186,9.13,47.436,455.475,-7.063,

[2025-10-28 10:36:32] ,1,76.37,462.527,-9.628,16.657,469.118,41.84,

[2025-10-28 10:36:49] ,1,19.886,486.254,6.009,78.941,517.232,-5.194,

[2025-10-28 10:37:07] ,2,39.527,500.359,-76.701,13.955,503.786,91.023,

[2025-10-28 10:37:25] ,3,3.277,448.357,2.637,3.249,485.234,39.13,

[2025-10-28 10:37:42] ,4,38.934,416.589,65.472,56.532,486.65,-35.362,

[2025-10-28 10:38:01] ,4,1.102,407.955,22.649,77.689,419.555,4.604,

[2025-10-28 10:38:14] ,2,-4.302,399.255,-43.905,-7.927,459.891,-118.369,

[2025-10-28 10:38:25] ,2,80.852,490.473,-43.905,60.684,493.636,-119.495,

[2025-10-28 10:38:42] ,2,39.396,505.236,45,12.109,507.082,-72.525,

[2025-10-28 10:39:07] ,3,33.727,402.484,-10.339,2.922,494.756,79.357,

[2025-10-28 10:39:26] ,3,8.418,410.591,-13.851,57.104,448.005,86.211,

[2025-10-28 10:39:44] ,1,35.177,468.064,-49.939,15.536,514.727,-3.066,

[2025-10-28 10:40:03] ,1,-6.873,413.557,4.05,26.873,470.502,-88.493,

[2025-10-28 10:40:22] ,2,75.25,413.161,-133.905,-3.709,466.482,-2.01,

[2025-10-28 10:40:32] ,3,27.491,431.031,41.257,9.23,515.671,88.091,

[2025-10-28 10:40:46] ,1,14.548,440.382,-58.261,19.491,459.232,-41.468,

[2025-10-28 10:40:56] ,2,47.634,444.204,-173.379,28.257,489.616,-141.419,

[2025-10-28 10:41:14] ,1,17.711,431.484,-85.446,37.221,488.957,-51.419,

[2025-10-28 10:41:25] ,1,84.543,483.618,79.786,60.091,500.029,77.196,

[2025-10-28 10:41:36] ,3,63.716,421.07,-26.395,-6.891,450.592,79.729,

[2025-10-28 11:07:49] ,3,15.734,412.173,0,48.821,426.804,3.033,

[2025-10-28 11:07:54] ,3,15.734,412.173,0,48.821,426.804,3.033,

[2025-10-28 11:12:59] ,3,14.416,444.798,-3.411,77.03,446.577,3.033,

[2025-10-28 11:13:05] ,3,14.416,444.798,-3.411,77.03,446.577,3.033,

[2025-10-28 11:16:26] ,1,12.241,416.391,4.086,39,420.873,1.023,

[2025-10-28 11:25:23] ,2,34.848,450.729,-1.521,56.4,451.52,-3.039,

[2025-10-28 11:25:28] ,2,34.848,450.729,-1.521,56.4,451.52,-3.039,

[2025-10-28 11:26:28] ,1,26.807,449.873,1.507,56.268,449.939,5.057,

[2025-10-28 11:27:34] ,3,56.796,456.464,-8.344,18.568,458.045,-3.013,

[2025-10-28 11:28:31] ,3,18.773,447.368,-81.283,50.895,451.389,-83.202,

[2025-10-28 11:28:37] ,3,18.773,447.368,-81.283,50.895,451.389,-83.202,

[2025-10-28 11:29:47] ,3,20.429,465.708,59.744,51.392,466.158,55.996,

[2025-10-28 11:30:34] ,3,19.967,453.328,33.794,51.546,459.005,32.961,

[2025-10-28 11:31:41] ,3,49.816,458.995,45,14.1,461.783,43.409,

[2025-10-28 11:32:45] ,3,17.144,455.409,-57.674,44.627,462.593,-57.151,

[2025-10-28 11:34:28] ,3,7,453.695,-43.135,41.739,460.286,-41.82,

[2025-10-28 11:35:16] ,3,7.693,457.979,-14.859,43.021,462.923,-19.272,

[2025-10-28 11:36:40] ,3,23.182,459.495,28.25,53.5,465.559,23.199,

[2025-10-28 11:37:54] ,3,11.989,458.507,-81.711,41.568,465.164,-80.538,

[2025-10-28 13:28:28] ,3,13.691,451.389,3.389,51.852,454.42,0.379,

[2025-10-28 13:28:38] ,3,24.732,440.32,78.986,24.812,485.538,64.779,

[2025-10-28 13:29:57] ,4,80.259,449.873,3.053,33.734,462.506,57.875,

[2025-10-28 13:31:40] ,3,21.468,427.595,9.09,22.984,442.029,1.138,

[2025-10-28 13:33:54] ,3,19.096,420.807,8.717,49.809,421.136,6.089,

[2025-10-28 13:37:16] ,3,73.009,437.548,4.194,40.846,466.416,7.97,

[2025-10-28 13:38:06] ,3,9.407,468.129,7.172,72.745,472.677,7.595,

[2025-10-28 13:39:35] ,3,7.561,500.688,1.897,34.848,509.191,17.601,

[2025-10-28 13:42:47] ,3,0.723,438.932,-82.03,20.477,444.468,-80.538,

[2025-10-28 13:43:59] ,3,-5.146,417.775,-86.589,22.154,417.841,-77.43,

[2025-10-28 13:45:45] ,3,51.453,418.764,-85.426,73.936,421.891,87.346,

[2025-10-28 13:47:02] ,3,45.693,448.668,85.833,71.541,451.858,89.236,

[2025-10-28 13:47:58] ,3,-4.051,479.345,83.534,18.329,483.882,-87.363,

[2025-10-28 13:48:25] ,3,40.067,489.546,84.703,65.666,490.749,88.854,

[2025-10-28 14:16:52] ,3,50.534,423.179,15.789,17.184,425.552,4.167,

[2025-10-28 14:18:38] ,3,71.625,456.991,3.789,38.934,457.979,5.673,

[2025-10-28 14:19:12] ,3,81.643,429.704,11.535,5.848,461.011,1.138,

