[2025-01-10 11:29:52] ,4,11.38,422.33,73.202,45.719,442.168,35.538,

[2025-01-10 11:30:01] ,4,59.889,475.782,5.609,1.164,491.139,-69.8,

[2025-01-10 11:30:12] ,4,13.621,493.709,-22.463,32.471,498.323,14.036,

[2025-01-10 11:30:22] ,1,71.113,469.65,-44.275,47.684,481.742,46.081,

[2025-01-10 11:33:44] ,1,51.771,426.399,61.837,45.785,463.918,-11.017,

[2025-01-10 11:33:50] ,1,51.771,426.399,61.837,45.785,463.918,-11.017,

[2025-01-10 11:33:58] ,1,38.535,486.591,-27.242,60.977,493.768,34.114,

[2025-01-10 11:34:10] ,2,-7.578,425.199,59.123,4.347,441.148,113.86,

[2025-01-10 11:34:23] ,2,72.643,441.288,-141.499,-3.581,454.296,-159.974,

[2025-01-10 11:34:35] ,2,45.643,510.663,-50.064,31.285,515.789,15.524,

[2025-01-10 11:34:49] ,1,-9.217,437.536,-85.986,33.987,466.621,-7.496,

[2025-01-10 11:34:59] ,1,76.367,480.725,-28.369,18.696,487.777,4.554,

[2025-01-10 11:35:11] ,2,36.953,429.975,-160.278,12.609,439.265,54.345,

[2025-01-10 11:35:25] ,1,-7.235,464.294,65.472,81.722,500.095,-61.348,

[2025-01-10 11:35:39] ,2,46.51,423.252,29.302,3.834,509.593,33.69,

[2025-01-10 11:35:58] ,1,0.615,463.402,43.586,-5.59,500.705,-36.769,

[2025-01-10 11:36:09] ,1,4.418,475.609,-42.879,28.721,501.773,63.208,

[2025-01-10 12:51:42] ,1,56.873,454.536,-45.36,74.851,463.589,-20.2,

[2025-01-10 12:51:47] ,1,56.873,454.536,-45.36,74.851,463.589,-20.2,

[2025-01-10 12:51:55] ,2,-1.142,425.427,170.789,5.479,434.416,52.927,

[2025-01-10 12:52:08] ,2,79.483,436.074,102.417,15.598,452.977,-175.95,

[2025-01-10 12:52:20] ,2,26.129,473.749,-63.886,21.162,489.853,52.524,

[2025-01-10 12:52:33] ,4,2.153,507.089,4.086,61.385,519.332,-88.949,

[2025-01-10 12:52:47] ,1,-3.223,430.299,-80.287,27.497,468.028,32.433,

[2025-01-10 12:52:55] ,1,-12.925,495.538,58.426,37.05,499.326,-39.999,

[2025-01-10 12:53:08] ,1,50.069,500.432,13.912,39.364,516.676,-52.619,

[2025-01-10 12:53:20] ,2,15.367,409.64,140.856,8.759,489.336,134.64,

[2025-01-10 12:53:33] ,2,63.844,490.941,17.628,22.717,497.466,-8.13,

[2025-01-10 13:38:01] ,4,63.778,490.941,-72.86,22.717,497.532,81.798,

[2025-01-10 13:38:06] ,4,63.844,490.875,-72.216,22.717,497.466,81.724,

[2025-01-10 13:38:17] ,1,8.178,458.506,-30.44,8.74,506.316,-78.69,

[2025-01-10 13:38:25] ,2,16.785,446.716,-23.86,1.476,488.749,-124.951,

[2025-01-10 13:38:40] ,1,-1.065,422.321,57.995,-9.381,469.389,-8.631,

[2025-01-10 13:38:51] ,1,53.298,426.548,-90,77.092,441.114,6.68,

[2025-01-10 13:39:05] ,2,57.349,439.672,-40.326,56.58,469.034,-124.535,

[2025-01-10 13:39:24] ,1,59.692,405.128,28.652,37.78,418.286,-69.326,

[2025-01-10 13:39:34] ,1,50.267,434.062,12.308,14.28,450.473,24.986,

[2025-01-10 13:39:46] ,1,3.399,487.513,-57.567,28.418,489.737,-38.186,

[2025-01-10 13:39:58] ,2,40.973,455.68,-166.209,44.427,507.326,-42.101,

[2025-01-10 13:40:11] ,4,-5.624,429.184,84.898,79.926,496.346,76.342,

[2025-01-10 13:40:25] ,1,80.453,422.791,15.662,21.398,488.766,-16.504,

[2025-01-10 13:40:33] ,2,56.2,460.434,104.899,-7.591,488.985,133.568,

[2025-01-10 13:40:47] ,1,-2.482,442.078,86.455,53.52,512.029,-54.345,

[2025-01-10 13:40:58] ,2,67.275,461.682,57.295,46.319,470.15,81.941,

[2025-01-10 13:41:11] ,1,33.328,506.034,16.991,8.954,517.923,-66.602,

[2025-01-10 13:41:22] ,2,14.478,468.862,14.769,3.076,492.918,-15.388,

[2025-01-10 13:41:37] ,2,-2.79,404.864,168.085,44.467,410.73,-21.038,

[2025-01-10 13:41:47] ,2,-0.32,476.942,-106.699,32.405,495.752,-16.991,

[2025-01-10 13:42:02] ,1,47.136,473.596,-37.875,0.983,503.695,-77.692,

[2025-01-10 13:42:12] ,2,11.546,405.869,-126.666,40.769,497.143,-132.825,

[2025-01-10 13:42:26] ,2,11.767,491.463,107.956,72.269,506.202,55.733,

[2025-01-10 13:42:45] ,1,20.909,403.181,-52.619,1.641,430.908,63.886,

[2025-01-10 13:42:54] ,2,82.628,407.896,18.768,15.697,419.625,146.17,

[2025-01-10 13:43:06] ,4,45.258,470.114,-84.943,76.498,488.437,90,

[2025-01-10 13:43:22] ,1,-5.11,417.404,70.758,23.193,425.746,72.372,

[2025-01-10 13:43:30] ,1,-3.647,444.871,-20.674,33.648,489.065,86.961,

[2025-01-10 13:43:42] ,1,2.285,507.484,-12.308,12.651,517.047,64.12,

[2025-01-10 13:43:55] ,2,-2.603,400.139,-133.531,60.426,474.812,63.435,

[2025-01-10 13:44:09] ,1,29.637,500.761,-4.594,3.51,509.017,-88.466,

[2025-01-10 13:44:22] ,4,74.587,483.296,39.872,59.23,499.773,90,

[2025-01-10 13:44:35] ,1,10.26,404.798,18.273,63.835,493.203,66.869,

[2025-01-10 13:44:43] ,2,23.045,412.494,-131.719,15.548,471.125,-92.01,

[2025-01-10 13:45:05] ,1,-2.456,421.547,-71.241,15.802,491.354,-67.068,

[2025-01-10 13:45:15] ,2,47.461,423.038,149.036,-5.999,470.382,-43.919,

[2025-01-10 13:45:29] ,1,-5.192,441.881,-69.326,-7.033,517.631,-64.581,

