[2025-02-25 09:35:48] ,1,9.255,426.184,71.405,43.726,454.657,87.99,

[2025-02-25 09:49:04] ,1,9.387,426.777,71.887,43.989,455.25,87.489,

[2025-02-25 09:50:46] ,1,16.505,460.721,52.431,12.814,501.321,-62.758,

[2025-02-25 09:51:11] ,1,16.439,460.721,52.125,12.814,501.321,-62.758,

[2025-02-25 09:51:23] ,1,16.439,460.721,52.125,12.814,501.321,-62.758,

[2025-02-25 09:51:42] ,4,58.951,412.278,-55.886,85.545,519.317,-60.843,

[2025-02-25 09:52:05] ,4,58.951,412.278,-55.886,85.544,519.314,-60.843,

[2025-02-25 09:52:07] ,4,58.951,412.278,-55.886,85.541,519.317,-60.843,

[2025-02-25 09:52:42] ,2,74.307,415.968,-18.925,68.573,470.739,-38.897,

[2025-02-25 09:53:40] ,4,58.951,412.607,-54.758,85.427,519.392,-64.378,

[2025-02-25 09:55:33] ,4,58.951,412.541,-55.049,85.41,519.385,-64.378,

[2025-02-25 09:55:39] ,2,74.307,415.968,-18.925,68.573,470.739,-38.897,

[2025-02-25 09:59:26] ,2,74.307,415.968,-18.925,68.639,470.673,-38.186,

[2025-02-25 09:59:31] ,2,74.242,415.968,-19.411,68.639,470.673,-38.186,

[2025-02-25 10:02:46] ,2,74.242,415.968,-19.411,68.639,470.673,-38.186,

[2025-02-25 10:02:51] ,2,74.307,415.903,-18.759,68.573,470.739,-38.897,

[2025-02-25 10:03:16] ,3,48.111,430.337,-71.445,36.464,464.543,-89.246,

[2025-02-25 10:03:42] ,4,59.017,412.475,-55.176,85.438,519.354,-64.148,

[2025-02-25 10:03:58] ,2,12.551,448.264,142.829,29.028,461.973,168.495,

[2025-02-25 10:04:06] ,2,10.837,463.687,-15.876,21.91,480.823,-63.658,

[2025-02-25 10:04:20] ,3,-5.596,416.936,38.243,42.869,435.609,25.382,

[2025-02-25 10:04:33] ,3,26.852,442.152,55.162,37.057,483.657,-79.796,

[2025-02-25 10:04:46] ,3,73.978,484.118,-26.395,-11.374,489.655,0.382,

[2025-02-25 10:05:01] ,1,32.521,414.848,75.466,3.719,512.13,38.897,

[2025-02-25 10:05:12] ,2,4.839,430.93,-157.068,58.885,481.746,155.934,

[2025-02-25 10:05:27] ,2,55.853,500.068,-53.334,26.985,501.98,132.825,

[2025-02-25 10:05:42] ,2,64.092,463.357,-65.934,6.289,477.462,-39.289,

[2025-02-25 10:05:54] ,3,-9.553,496.18,-88.472,4.905,515.689,24.349,

[2025-02-25 10:06:11] ,3,17.494,416.957,2.291,8.596,464.675,-0.759,

[2025-02-25 10:06:31] ,1,60.203,400.084,-26.565,-9.726,420.714,32.705,

[2025-02-25 10:06:42] ,1,14.989,474.166,-5.013,-2.806,495.191,-51.73,

[2025-02-25 10:06:56] ,1,38.98,495.455,-82.372,13.737,507.582,36.363,

[2025-02-25 10:07:11] ,2,-6.629,403.841,119.809,10.771,420.78,93.066,

[2025-02-25 10:07:24] ,2,64.948,437.059,-94.594,44.055,482.075,-169.38,

[2025-02-25 10:07:37] ,2,64.223,488.93,160.758,54.93,505.473,109.242,

[2025-02-25 10:07:50] ,3,7.526,401.936,64.983,30.636,414.387,-57.792,

[2025-02-25 10:08:04] ,1,-3.004,420.846,13.912,-4.651,463.489,77.692,

[2025-02-25 10:08:13] ,1,20.592,464.675,2.511,81.492,503.496,-15.164,

[2025-02-25 10:08:25] ,2,8.596,487.15,169.287,56.314,489.589,59.123,

[2025-02-25 10:08:39] ,1,4.114,458.414,-11.706,28.039,481.218,-84.489,

[2025-02-25 10:08:49] ,1,55.326,499.936,-51.103,17.164,516.018,85.365,

[2025-02-25 10:09:01] ,3,-6.518,420.578,79.592,77.817,429.996,42.839,

[2025-02-25 10:09:14] ,1,3.258,417.418,65.26,50.712,511.009,56.17,

[2025-02-25 10:09:24] ,4,84.566,411.902,35.293,74.764,517.695,49.794,

[2025-02-25 10:09:45] ,1,-4.783,408.521,-71.241,80.173,434.752,10.808,

[2025-02-25 10:09:52] ,1,32.126,402.984,26.565,36.476,416.034,37.073,

[2025-02-25 10:10:04] ,1,47.351,423.812,47.521,82.348,454.789,-70.278,

[2025-02-25 10:10:15] ,1,-7.947,460.523,-4.05,14.198,470.014,48.16,

