[2025-06-12 09:50:38] ,1,-2.259,432.077,69.326,56.466,432.539,-15.876,

[2025-06-12 09:50:46] ,1,-2.325,432.077,69.146,56.532,432.539,-15.388,

[2025-06-12 09:51:48] ,1,-2.325,432.143,68.671,56.532,432.539,-15.388,

[2025-06-12 09:51:55] ,1,22.523,498.645,-42.825,17.448,514.002,-1.548,

[2025-06-12 09:52:03] ,2,61.607,473.6,-29.302,43.811,512.948,-19.411,

[2025-06-12 09:52:12] ,4,83.62,428.32,44.265,71.165,517.267,26.801,

[2025-06-12 09:52:24] ,1,4.464,415.534,-33.69,35.771,470.832,6.621,

[2025-06-12 09:52:31] ,1,-4.302,496.47,68.671,47.964,516.968,-45,

[2025-06-12 09:52:48] ,1,8.484,419.555,-32.981,10.396,470.502,-85.486,

[2025-06-12 09:53:00] ,4,25.884,427.068,3.094,0.311,517.957,-36.973,

[2025-06-12 09:53:18] ,1,-4.038,446.709,70.448,69.252,446.841,46.081,

[2025-06-12 09:53:24] ,1,59.366,480.784,65.472,5.98,509.059,47.521,

[2025-06-12 09:53:33] ,2,64.77,406.109,-68.776,45.261,416.259,175.406,

[2025-06-12 09:53:42] ,2,16.855,473.864,8.13,43.943,491.527,-32.981,

[2025-06-12 09:53:49] ,4,81.139,399.84,51.089,-10.036,429.507,62.289,

[2025-06-12 09:53:58] ,4,82.5,459.429,80.623,66.155,494.823,-37.694,

[2025-06-12 09:54:08] ,1,43.086,412.041,-37.073,15.075,471.623,-25.659,

[2025-06-12 09:54:14] ,1,31.421,497.986,2.556,48.755,501.348,49.674,

[2025-06-12 09:54:23] ,2,-12.409,478.543,-84.391,-8.454,493.9,-106.504,

[2025-06-12 09:54:35] ,1,-7.268,508.927,59.744,21.336,514.727,19.722,

[2025-06-12 09:54:44] ,1,2.421,417.907,-43.55,4.332,458.902,-21.801,

[2025-06-12 09:55:01] ,1,12.966,402.616,-85.365,26.543,475.248,25.442,

[2025-06-12 09:55:09] ,2,36.496,419.818,34.824,39.396,475.973,-151.631,

[2025-06-12 09:55:17] ,2,50.007,486.979,-71.887,3.871,487.045,-150.698,

[2025-06-12 09:55:27] ,2,10.659,471.491,42.138,38.011,478.741,112.736,

[2025-06-12 09:55:35] ,4,83.686,497.327,4.16,-10.761,498.448,77.082,

[2025-06-12 09:55:45] ,2,67.539,473.864,47.521,-11.42,486.979,174.44,

[2025-06-12 09:55:55] ,4,81.38,466.35,83.26,47.371,514.727,-11.411,

[2025-06-12 09:56:11] ,1,-7.532,410.13,11.411,38.934,478.543,-37.171,

[2025-06-12 09:56:18] ,2,4.266,473.27,-101.706,20.743,484.145,-159.8,

[2025-06-12 09:56:28] ,1,33.332,489.418,34.249,8.748,516.704,-38.1,

[2025-06-12 09:56:41] ,1,47.107,514.398,-26.333,29.905,514.793,6.17,

[2025-06-12 09:57:13] ,4,76.37,468.854,-8.202,84.016,489.879,-29.554,

[2025-06-12 09:58:14] ,1,78.545,413.227,-62.049,38.868,447.104,-20.674,

[2025-06-12 09:58:21] ,1,74.13,454.882,69.146,49.414,477.423,-17.475,

[2025-06-12 09:58:30] ,2,-10.168,453.168,21.991,2.025,459.495,-25.659,

[2025-06-12 09:58:41] ,1,44.734,474.061,-55.049,47.766,504.182,88.968,

[2025-06-12 09:59:12] ,1,-0.611,458.507,-63.208,82.236,477.423,52.927,

[2025-06-12 10:00:11] ,1,63.848,466.02,1.521,24.83,472.348,37.171,

[2025-06-12 10:00:17] ,1,63.848,466.02,1.521,24.83,472.348,37.171,

[2025-06-12 10:00:23] ,1,82.236,477.423,52.927,43.35,488.364,-87.955,

[2025-06-12 10:00:34] ,1,49.018,413.03,-71.727,15.734,435.504,-48.2,

[2025-06-12 10:00:42] ,2,-5.093,463.845,-56.87,26.675,508.861,-36.363,

[2025-06-12 10:00:52] ,1,63.189,454.486,-75.593,59.036,474.127,81.87,

[2025-06-12 10:01:02] ,1,-0.941,506.423,-86.934,59.102,515.65,56.31,

[2025-06-12 10:01:10] ,2,-5.818,441.304,-110.674,-4.895,493.043,-36.769,

[2025-06-12 10:01:22] ,4,71.568,511.952,30.069,-10.827,515.452,-60.895,

[2025-06-12 10:01:34] ,1,36.561,491.988,74.124,61.673,501.018,58.861,

[2025-06-12 10:01:49] ,1,34.123,428.123,81.87,7.43,430.034,-14.899,

[2025-06-12 10:01:57] ,1,59.036,470.107,-39.611,34.321,473.732,-54.638,

[2025-06-12 10:02:06] ,1,27.202,489.813,13.791,-7.598,496.866,-22.27,

[2025-06-12 10:02:22] ,1,14.877,421.334,23.131,10.593,444.995,-51.028,

[2025-06-12 10:02:30] ,1,31.552,454.684,32.164,22.918,468.854,47.121,

[2025-06-12 10:02:38] ,1,52.709,479.532,37.875,-5.752,487.704,-7.628,

[2025-06-12 10:02:49] ,2,50.402,410.789,79.095,49.348,451.323,-30.184,

[2025-06-12 10:02:58] ,1,25.555,417.841,-28.856,48.689,443.677,-38.897,

[2025-06-12 10:03:06] ,2,3.607,403.209,-71.075,17.843,480.982,36.064,

[2025-06-12 10:03:16] ,4,13.691,429.573,10.305,49.084,494.823,57.019,

[2025-06-12 10:03:26] ,1,7.957,450.07,-5.56,48.096,505.368,8.276,

[2025-06-12 10:03:41] ,1,17.448,486.782,-88.986,-0.084,494.032,-37.476,

[2025-06-12 10:03:49] ,2,12.439,399.518,-90,28.982,436.625,-170.789,

[2025-06-12 10:03:57] ,2,5.057,464.57,34.951,26.477,473.6,-47.862,

[2025-06-12 10:04:07] ,1,15.009,403.868,-42.825,33.398,428.386,-90,

[2025-06-12 10:04:15] ,1,27.532,477.752,55.337,-5.752,498.448,-80.287,

[2025-06-12 10:04:25] ,1,36.561,483.816,-74.124,2.75,483.948,68.854,

[2025-06-12 10:04:35] ,2,68.264,438.009,21.991,48.491,484.277,45,

[2025-06-12 10:04:51] ,2,-6.477,481.377,45,3.936,493.966,20.854,

[2025-06-12 10:05:06] ,4,67.341,477.818,52.306,-10.3,486.189,-10.808,

[2025-06-12 10:05:29] ,4,72.218,491.725,25.174,67.934,512.091,-47.553,

[2025-06-12 10:05:36] ,1,52.38,433.329,10.713,43.35,474.391,16.504,

[2025-06-12 10:05:43] ,1,57.323,491.329,-21.801,16.327,497.723,72.525,

[2025-06-12 10:05:54] ,1,76.7,449.675,49.674,62.068,483.486,-37.073,

[2025-06-12 10:06:05] ,1,46.909,504.05,48.621,65.693,512.618,67.816,

[2025-06-12 10:06:21] ,1,57.191,422.586,-58.861,-6.807,474.193,-79.287,

[2025-06-12 10:06:30] ,1,36.298,475.841,24.319,-11.552,491.395,33.83,

[2025-06-12 10:06:38] ,1,53.171,496.866,53.637,23.841,509.718,-44.275,

[2025-06-12 10:06:49] ,1,17.711,401.034,60.446,-0.941,443.479,56.725,

[2025-06-12 10:07:04] ,1,-10.3,428.189,-14.407,19.293,443.875,-18.113,

[2025-06-12 10:07:12] ,1,75.118,453.3,78.69,14.877,474.654,67.457,

[2025-06-12 10:07:21] ,1,59.959,482.959,-67.068,-10.366,488.429,87.466,

[2025-06-12 10:07:30] ,1,20.15,501.413,62.526,49.677,501.611,19.552,

[2025-06-12 10:07:40] ,1,30.102,471.029,-25.442,13.625,513.936,66.869,

[2025-06-12 10:07:50] ,1,0.377,430.1,-25.201,72.152,509.85,46.824,

[2025-06-12 10:08:06] ,1,-6.543,460.945,86.961,17.843,484.607,-7.561,

[2025-06-12 10:08:14] ,1,37.55,496.734,-29.495,3.475,502.204,10.808,

[2025-06-12 10:08:23] ,1,52.182,506.62,-74.97,28.586,510.838,-51.103,

[2025-06-12 10:08:33] ,1,18.041,463.714,71.565,27.334,470.634,66.801,

[2025-06-12 10:09:21] ,1,50.468,456.398,-71.089,37.089,471.82,65.886,

[2025-06-12 10:09:29] ,1,75.843,499.963,26.105,26.214,502.402,-6.17,

[2025-06-12 10:09:41] ,1,6.836,420.543,-23.131,49.677,481.97,-5.057,

[2025-06-12 10:09:49] ,1,46.58,499.766,34.951,2.948,506.423,-42.51,

[2025-06-12 10:09:58] ,1,56.796,507.411,3.094,19.689,515.254,3.576,

[2025-06-12 10:10:10] ,1,31.355,506.291,-28.856,8.352,506.423,1.534,

[2025-06-12 10:10:27] ,1,19.623,423.114,-49.289,25.423,458.639,-20.497,

[2025-06-12 10:10:37] ,1,-12.804,451.059,-55.751,30.432,455.409,-70.615,

[2025-06-12 10:10:45] ,1,-11.75,400.177,-15.803,14.877,504.445,-57.995,

[2025-06-12 10:11:01] ,1,-1.402,480.718,-45.356,13.164,484.277,-20.674,

[2025-06-12 10:11:12] ,1,20.875,477.752,-77.307,1.893,516.375,59.56,

[2025-06-12 10:11:22] ,1,60.618,408.218,85.84,17.843,417.314,-36.666,

[2025-06-12 10:11:39] ,1,35.375,482.366,54.23,38.341,504.05,-69.326,

[2025-06-12 10:12:03] ,1,18.766,477.752,82.439,52.775,512.486,-78.589,

[2025-06-12 10:12:20] ,1,44.009,506.752,-33.69,27.993,508.598,-61.837,

[2025-06-12 10:12:32] ,1,-2.061,457.386,-30.184,41.307,484.936,-74.612,

[2025-06-12 10:12:53] ,1,3.409,489.945,-52.125,36.693,494.493,-88.479,

[2025-06-12 10:13:17] ,1,42.691,418.236,78.69,6.639,464.241,-14.769,

[2025-06-12 10:15:31] ,1,74.789,415.995,55.733,26.148,487.639,-77.307,

[2025-06-12 10:15:39] ,1,22.061,423.839,-79.287,-5.093,441.239,78.294,

[2025-06-12 10:15:48] ,1,5.518,476.961,-40.384,42.889,493.109,-33.83,

[2025-06-12 10:15:59] ,1,-7.268,458.902,-19.552,31.75,483.025,-38.972,

[2025-06-12 10:16:09] ,1,82.764,482.366,-19.895,4.068,500.293,18.595,

[2025-06-12 10:16:17] ,1,57.982,511.168,-78.69,28.323,511.827,74.476,

