[2025-02-27 09:25:45] ,1,32.114,410.921,-63.662,50.833,444.007,-59.123,

[2025-02-27 09:25:56] ,1,22.755,461.407,-4.514,16.626,475.775,-57.144,

[2025-02-27 09:26:15] ,1,5.092,491.659,34.951,30.598,510.971,60.255,

[2025-02-27 09:26:27] ,2,46.614,421.598,38.897,30.137,423.246,-39.218,

[2025-02-27 09:26:38] ,2,-4.597,423.509,73.985,-0.972,465.23,-70.448,

[2025-02-27 09:26:49] ,3,-6.339,404.264,-41.474,40.167,462.989,-33.481,

[2025-02-27 09:27:00] ,3,72.378,477.95,-65.651,57.371,480.718,-86.589,

[2025-02-27 09:27:13] ,1,-0.379,421.137,48.24,1.598,458.375,-57.995,

[2025-02-27 09:27:23] ,2,5.355,402.814,54.462,81.217,439.393,-52.306,

[2025-02-27 09:27:34] ,3,-1.499,441.634,-22.649,75.746,458.112,-26.053,

[2025-02-27 09:27:47] ,1,35.014,415.403,-63.662,41.21,435.505,-38.581,

[2025-02-27 09:27:56] ,1,19.262,443.084,-2.01,10.694,505.961,-18.759,

[2025-02-27 09:28:06] ,3,39.45,468.128,42.071,27.058,496.8,-51.992,

[2025-02-27 09:28:15] ,2,81.282,481.641,109.411,37.321,504.511,-19.722,

[2025-02-27 09:28:26] ,1,24.93,439.459,-85.406,47.142,476.962,36.064,

[2025-02-27 09:28:34] ,2,9.573,446.709,-112.27,15.769,460.352,101.211,

[2025-02-27 09:28:45] ,1,60.455,480.587,30.44,-0.906,500.293,68.009,

[2025-02-27 09:49:11] ,2,47.735,454.223,-19.552,39.694,487.771,45,

[2025-02-27 09:49:16] ,2,47.801,454.223,-19.075,39.562,487.771,45,

[2025-02-27 09:49:23] ,2,67.178,399.584,37.284,33.169,513.805,45,

[2025-02-27 09:49:32] ,3,2.917,452.312,-20.113,-5.651,487.243,22.504,

[2025-02-27 09:49:43] ,1,1.269,407.296,55.886,46.483,460.287,12.693,

[2025-02-27 09:49:52] ,1,86.819,487.243,-60.895,24.93,491.132,36.769,

