[2024-10-30 00:08:37] ,2,68.159,480.03,-53.858,53.329,490.048,-76.967,

[2024-10-30 00:11:18] ,1,35.993,482.828,18.759,17.736,486.848,-5.659,

[2024-10-30 00:13:48] ,1,35.993,475.694,18.759,17.802,479.714,-5.148,

[2024-10-30 00:15:59] ,1,11.743,460.998,1.042,32.109,462.646,6.68,

[2024-10-30 00:17:01] ,1,39.066,462.537,0,10.725,469.523,-8.202,

[2024-10-30 00:17:46] ,1,33.464,457.549,-7.696,6.177,473.499,-9.888,

[2024-10-30 00:18:31] ,1,33.244,462.824,0,11.889,473.105,-4.122,

[2024-10-30 00:19:26] ,1,32.357,460.302,3.608,9.025,468.936,-5.711,

[2024-10-30 00:19:28] ,1,32.357,460.236,3.576,9.025,468.87,-5.659,

[2024-10-30 00:19:55] ,1,41.123,455.557,-11.411,17.857,474.67,2.579,

[2024-10-30 00:20:44] ,1,38.624,460.039,-5.148,12.062,470.057,2.579,

[2024-10-30 00:21:17] ,1,36.12,454.634,-3.608,14.568,468.607,-12.417,

[2024-10-30 00:21:58] ,1,37.504,449.427,-1.534,14.765,463.4,-2.045,

[2024-10-30 00:22:59] ,1,37.003,456.545,2.556,14.264,468.475,-1.032,

[2024-10-30 00:23:40] ,1,34.914,454.504,4.635,12.703,462.018,-7.189,

[2024-10-30 00:24:04] ,2,39.989,458.129,-6.226,15.339,476.65,4.122,

[2024-10-30 00:24:39] ,4,34.321,440.861,-9.293,29.905,477.309,-54.462,

[2024-10-30 00:24:41] ,2,34.321,440.861,-9.293,48.689,460.041,-44.635,

[2024-10-30 00:25:43] ,2,39.528,404.611,-66.46,59.432,413.641,-137.203,

[2024-10-30 00:28:21] ,1,25.094,415.75,-1.032,24.5,435.391,52.214,

[2024-10-30 00:28:23] ,1,45.591,470.323,-26.792,42.889,510.593,45.725,

[2024-10-30 00:28:50] ,2,39.528,404.545,-66.938,59.432,413.641,-137.203,

[2024-10-30 00:29:28] ,1,24.5,435.391,52.214,5.321,441.323,-49.674,

[2024-10-30 00:30:04] ,1,50.271,442.839,-19.722,24.039,462.414,-41.042,

[2024-10-30 00:30:06] ,1,50.271,442.839,-19.722,24.039,462.348,-40.711,

[2024-10-30 00:45:49] ,3,24.698,475.529,14.444,53.171,488.843,-53.471,

[2024-10-30 00:46:33] ,3,26.873,466.566,36.954,35.507,496.291,-3.786,

[2024-10-30 00:46:52] ,1,11.516,431.898,-78.69,66.023,441.586,-29.554,

[2024-10-30 00:46:55] ,1,32.344,408.039,7.253,64.375,418.123,67.141,

[2024-10-30 00:47:10] ,1,65.759,441.125,-32.981,46.053,498.663,82.235,

[2024-10-30 00:47:27] ,1,12.439,455.098,-1.023,26.939,456.482,-78.395,

[2024-10-30 00:47:30] ,1,23.775,429.986,87.444,10.264,449.759,24.528,

[2024-10-30 00:48:56] ,1,54.094,456.614,-65.26,86.191,480.604,-41.332,

[2024-10-30 00:48:59] ,1,30.366,434.073,24.066,33.662,454.834,63.435,

[2024-10-30 00:49:06] ,1,35.969,440.664,-69.624,58.905,449.1,8.707,

[2024-10-30 00:50:17] ,2,48.162,413.839,29.358,9.539,418.782,-165.336,

[2024-10-30 00:50:33] ,1,33.134,447.254,9.211,58.641,450.418,35.538,

[2024-10-30 00:50:36] ,1,49.084,442.641,7.189,28.455,446.464,-26.792,

[2024-10-30 00:50:51] ,1,24.896,417.2,-69.624,62.003,466.5,62.978,

[2024-10-30 19:11:01] ,2,42.428,423.33,116.796,72.087,427.35,21.705,

[2024-10-30 19:11:19] ,1,13.494,470.257,-85.914,20.48,484.691,-37.381,

[2024-10-30 19:11:39] ,2,49.15,444.75,139.343,18.7,451.341,161.887,

[2024-10-30 19:11:42] ,2,49.15,444.75,139.343,18.766,451.341,161.405,

[2024-10-30 19:19:38] ,1,64.046,505.123,78.085,78.018,505.386,-1.577,

[2024-10-30 19:21:23] ,2,79.798,432.557,82.747,64.507,435.127,157.816,

[2024-10-30 19:21:46] ,2,39.33,440.334,21.038,61.673,450.945,132.101,

[2024-10-30 19:22:11] ,2,72.746,489.239,-137.553,20.019,491.809,167.082,

[2024-10-30 19:24:28] ,1,9.209,401.382,-40.544,13.625,418.98,45,

[2024-10-30 19:25:03] ,1,67.868,445.409,-0.516,34.321,456.086,58.426,

[2024-10-30 19:47:29] ,1,30.959,440.664,-40.657,14.944,466.039,50.064,

[2024-10-30 19:51:08] ,1,30.959,440.729,-40.326,14.944,466.039,50.064,

[2024-10-30 20:02:04] ,1,73.537,466.698,26.105,44.603,474.87,-27.474,

[2024-10-30 20:03:41] ,1,73.537,466.698,26.105,44.603,474.87,-27.474,

[2024-10-30 20:04:06] ,2,33.332,420.825,-157.141,7.694,426.823,-177.936,

[2024-10-30 20:04:49] ,2,73.932,427.614,-98.865,87.971,440.664,161.075,

[2024-10-30 20:05:40] ,2,79.732,452.395,137.203,32.344,469.927,-153.662,

