[2024-10-25 10:04:29] ,1,20.111,454.457,81.369,19.781,471.923,27.924,

[2024-10-25 10:04:42] ,2,11.081,431.653,-84.341,38.038,433.63,146.31,

[2024-10-25 10:04:57] ,2,34.15,441.869,-156.194,56.229,459.994,-106.991,

[2024-10-25 10:05:11] ,2,43.245,474.098,133.55,22.418,494.135,42.101,

[2024-10-25 10:05:25] ,1,51.154,451.228,-75.593,27.888,478.119,-72.525,

[2024-10-25 10:05:39] ,2,-1.969,449.646,123.69,44.959,475.746,-70.105,

[2024-10-25 10:05:55] ,1,-11.657,472.78,83.26,41.795,485.105,-64.581,

[2024-10-25 10:06:10] ,2,57.481,441.539,53.027,16.288,462.037,-178.977,

[2024-10-25 10:06:26] ,2,15.563,475.548,152.745,12.334,492.289,111.516,

[2024-10-25 10:06:41] ,1,-3.023,443.517,-4.635,55.768,476.273,65.513,

[2024-10-25 10:07:03] ,1,47.397,428.357,75.964,-3.88,463.026,66.194,

[2024-10-25 10:07:17] ,2,26.175,465.86,-16.504,30.129,493.607,98.785,

[2024-10-25 10:07:31] ,1,57.086,434.487,-28.405,20.111,440.551,-42.825,

[2024-10-25 10:07:45] ,1,-8.625,426.117,63.895,14.772,457.292,56.31,

[2024-10-25 10:07:59] ,1,54.713,467.178,-34.403,8.115,489.851,-80.707,

[2024-10-25 10:08:13] ,1,47.068,429.742,20.556,20.968,453.798,-13.912,

[2024-10-25 10:08:27] ,2,20.902,437.98,-169.603,53.131,475.021,-122.705,

[2024-10-25 10:08:41] ,1,37.906,429.412,27.711,58.47,436.53,80.2,

[2024-10-25 10:08:55] ,1,35.402,444.637,-68.009,47.859,489.455,4.594,

[2024-10-25 10:09:09] ,1,45.354,466.651,-63.662,57.547,484.842,-10.305,

[2024-10-25 10:09:24] ,2,24.659,442.923,151.595,40.213,455.644,-53.637,

[2024-10-25 10:09:42] ,2,55.175,446.812,-3.094,9.17,466.585,163.35,

[2024-10-25 10:09:56] ,3,-12.25,438.771,8.13,33.688,479.305,-42.614,

[2024-10-25 10:10:18] ,3,46.211,425.589,13.216,4.029,433.96,-28.474,

[2024-10-25 10:10:32] ,3,-9.021,433.432,-78.857,34.15,442.923,-0.849,

[2024-10-25 10:10:46] ,1,-5.989,431.257,-16.65,19.781,440.617,-19.411,

[2024-10-25 10:11:01] ,1,40.938,451.162,-71.727,33.095,470.342,16.015,

[2024-10-25 10:11:15] ,2,34.215,428.951,91.042,32.172,462.762,10.713,

[2024-10-25 10:11:29] ,2,46.145,435.739,78.085,26.702,487.676,-164.338,

[2024-10-25 10:11:43] ,3,1.656,435.146,9.324,6.006,474.032,-38.395,

[2024-10-25 10:11:56] ,3,17.936,430.928,-38.134,35.665,444.901,-58.891,

[2024-10-25 10:12:10] ,1,44.827,439.101,64.581,15.761,480.096,-32.55,

