[2025-03-06 09:46:34] ,1,51.408,416.778,7.189,54.11,494.352,-90,

[2025-03-06 09:46:41] ,1,61.228,507.468,-78.085,-6.658,510.039,-27.022,

[2025-03-06 09:46:50] ,2,38.819,413.812,-18.273,10.083,419.414,-127.171,

[2025-03-06 09:46:59] ,2,24.319,422.841,-146.449,-4.813,426.334,117.242,

[2025-03-06 09:47:08] ,3,16.126,406.028,30.7,61.864,438.659,-40.147,

[2025-03-06 09:47:16] ,2,14.235,466.671,21.251,59.119,484.598,-101.211,

[2025-03-06 09:47:25] ,4,14.301,435.232,79.287,8.567,478.6,25.228,

[2025-03-06 09:47:36] ,1,32.953,426.137,53.936,61.755,429.168,-14.899,

[2025-03-06 09:48:44] ,1,7.117,406.298,18.759,50.155,440.307,-77.8,

[2025-03-06 09:48:51] ,1,16.41,452.566,0.503,41.06,491.452,64.106,

[2025-03-06 09:49:00] ,1,27.944,457.839,-7.001,14.63,512.411,-85.914,

[2025-03-06 09:49:10] ,2,75.135,454.741,-54.758,43.103,473.591,-180,

[2025-03-06 09:49:19] ,3,-9.335,443.086,41.009,7.25,463.381,46.591,

[2025-03-06 09:49:27] ,3,59.448,465.55,-0.382,84.23,477.414,6.553,

[2025-03-06 09:49:38] ,1,-4.747,427.718,-56.17,17.398,472.207,-41.468,

[2025-03-06 09:49:46] ,1,55.098,478.073,-48.909,24.846,488.091,-35.77,

[2025-03-06 09:49:55] ,2,12.389,448.216,-66.14,79.419,478.864,-39.218,

[2025-03-06 09:50:04] ,2,57.735,501.8,-14.407,63.93,516.102,34.824,

[2025-03-06 09:50:12] ,3,24.617,430.487,-60.539,60.305,462.452,19.272,

[2025-03-06 09:50:21] ,3,39.035,470.493,-52.224,39.939,506.875,-16.991,

[2025-03-06 09:50:32] ,1,50.221,402.278,-61.595,57.735,433.321,-35.655,

[2025-03-06 09:50:40] ,1,65.38,490.068,-35.952,12.126,506.546,-49.674,

[2025-03-06 09:50:49] ,2,35.392,457.18,-127.569,74.014,469.439,-29.302,

[2025-03-06 09:50:58] ,2,16.542,428.509,-79.287,87.723,485.323,50.782,

[2025-03-06 09:51:06] ,3,44.223,419.15,-4.986,12.521,463.705,-1.884,

[2025-03-06 09:51:17] ,2,20.233,399.443,-151.595,0.789,403.332,-63.895,

[2025-03-06 09:51:25] ,3,26.913,426.694,82.03,84.124,490.982,61.543,

[2025-03-06 09:51:35] ,1,75.596,413.482,17.447,81.198,444.789,-38.501,

[2025-03-06 09:54:59] ,2,68.412,477.612,-129.289,8.171,480.182,-121.05,

[2025-03-06 09:55:04] ,2,68.412,477.612,-129.289,8.171,480.182,-121.05,

[2025-03-06 09:55:11] ,3,18.58,491.632,53.054,61.708,516.432,-52.595,

[2025-03-06 09:55:21] ,4,75.398,426.598,64.359,85.099,469.124,-45.847,

[2025-03-06 09:56:37] ,1,74.542,405.705,-65.985,62.81,424.423,42.101,

[2025-03-06 09:56:42] ,1,74.542,405.705,-65.985,62.81,424.423,42.101,

[2025-03-06 09:56:49] ,2,45.608,425.477,15.388,-6.461,453.291,82.372,

[2025-03-06 09:56:58] ,3,14.965,436.702,45.535,36.673,487.959,-70.728,

[2025-03-06 09:57:07] ,4,13.111,499.493,-85.426,-8.701,500.746,-1.909,

[2025-03-06 09:57:17] ,4,22.473,480.512,-74.261,78.938,517.996,-28.902,

[2025-03-06 09:57:26] ,1,3.228,441.362,17.956,29.592,448.612,13.554,

[2025-03-06 09:57:33] ,1,77.046,454.477,20.376,76.98,477.941,-68.484,

[2025-03-06 09:57:42] ,2,1.712,417.371,-52.927,-5.076,426.532,-23.6,

[2025-03-06 09:57:51] ,2,83.967,465.221,-143.746,20.496,471.152,145.337,

[2025-03-06 09:57:59] ,2,33.612,493.298,-94.086,7.446,506.216,76.584,

[2025-03-06 09:58:08] ,3,36.425,464.1,-62.928,-10.415,468.187,24.538,

[2025-03-06 09:58:17] ,3,85.153,426.466,0,57.405,480.841,-9.525,

[2025-03-06 09:58:27] ,1,12.455,483.28,-32.433,-10.349,511.884,76.584,

[2025-03-06 09:58:36] ,2,35.326,447.425,147.995,13.246,449.205,124.951,

[2025-03-06 09:58:45] ,3,28.142,426.071,-19.525,70.719,442.087,11.908,

[2025-03-06 09:58:55] ,3,71.888,478.402,-73.009,9.621,496.527,-20.468,

[2025-03-06 09:59:05] ,2,28.142,459.487,-110.966,51.803,495.407,167.692,

[2025-03-06 09:59:16] ,2,-9.954,491.255,102.693,14.301,508.127,-73.843,

[2025-03-06 09:59:31] ,1,4.612,417.634,78.69,56.812,429.037,-43.919,

[2025-03-06 09:59:39] ,1,43.894,449.996,67.92,17.794,459.487,-18.277,

[2025-03-06 09:59:48] ,2,18.717,424.95,-133.199,15.685,437.209,-115.659,

[2025-03-06 09:59:57] ,4,-6.526,453.027,-27.072,5.205,472.932,16.305,

[2025-03-06 10:00:06] ,4,-7.392,398.054,66.75,87.893,515.185,-56.165,

[2025-03-06 10:00:16] ,1,70.785,413.153,-82.747,44.883,483.675,-54.638,

[2025-03-06 10:00:23] ,3,11.729,435.298,-66.501,11.269,465.287,-7.172,

[2025-03-06 10:00:33] ,2,25.308,407.023,-12.417,-7.647,452.632,-74.261,

[2025-03-06 10:00:41] ,2,7.578,492.309,-109.075,30.514,510.764,112.659,

[2025-03-06 10:00:50] ,4,73.355,481.302,31.405,4.81,516.102,24.349,

[2025-03-06 10:01:01] ,3,68.877,443.813,46.081,4.546,515.18,23.651,

[2025-03-06 10:01:10] ,2,33.612,475.239,57.144,13.444,484.137,66.602,

[2025-03-06 10:01:17] ,4,2.451,406.203,81.488,-6.925,487.102,-66.153,

[2025-03-06 10:01:34] ,1,53.451,429.762,87.973,4.151,493.693,21.146,

[2025-03-06 10:01:41] ,2,46.398,466.671,-4.014,57.142,477.084,128.972,

